properties.level,properties.speed,properties.day_of_week,properties.weekday_weekend,X,Y,MaxInjuryS,LightCondi,Commercial,NumberOfFa,NumberOfIn,NumberOfOt,NumberOfSe,NumberOfVe,Intersecti,interstate_is_odd,year,day_sin,day_cos,month_sin,month_cos,hour_sin,hour_cos,minute_sin,minute_cos,curve,grade,WET,DRY,UNKNOWN,FLOODED WATER,SNOW/ICE,SLUSH,two_way,divided,protected_medium,CLOUDY,CLEAR,RAIN,SLEET/HAIL/FREEZING RAIN,SNOW,CollisionT,CrashType,TrafficCon,CountyName,CityTownNa,properties.delay,properties.length,Predicted Delay,Predicted Length
2.0,29.527608,1,0,-76.1370382241886,42.5945226362364,0,0,1,0,0,0,0,3,0,1,2022,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998,0.9422609221188204,-0.3348796121709861,0.9911528310040072,-0.1327255272837218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with motor vehicle,police fire emergency,cortland,cortlandville,4.3,3.785392132,1.7434623,1.1736313
1.0,44.39704527777778,0,0,-73.6929204167782,41.5227729275796,0,3,0,0,0,0,0,1,0,0,2022,-0.2993631229733582,-0.9541392564000488,0.4999999999999999,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,dutchess,east fishkill,1.0,2.194682372,3.7095578,7.24561
3.0,18.75922738888889,0,0,-76.2290179965979,43.0850310577356,0,0,0,0,0,0,0,1,2,0,2022,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.631087944326053,-0.7757112907044197,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,onondaga,geddes,2.7,1.212916192,1.7617466,2.1869009
4.0,13.763394722222223,0,0,-77.4852985180517,43.0789098572992,0,0,0,0,0,0,0,2,1,0,2021,-0.968077118866204,-0.2506525322587213,-0.5000000000000004,0.8660254037844384,-0.816969893010442,-0.5766803221148672,0.847734427889671,-0.5304209081197424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,rear end,collision with motor vehicle,none,monroe,perinton,4.683333333333334,1.355831522,4.2910867,1.3529307
1.0,40.68745311111112,4,0,-73.8683899007901,42.7138548751379,0,3,0,0,0,0,0,1,0,0,2022,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.2034560130526337,0.6783118362696161,0.7347741508630673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,other,collision with guide rail,none,albany,albany,1.6333333333333333,3.34918969,1.7361383,3.659588
1.0,37.84778205555556,0,0,-73.9419734008877,41.5297804785438,0,3,0,0,0,0,0,2,0,0,2022,-0.2993631229733582,-0.9541392564000488,0.4999999999999999,0.8660254037844387,0.9790840876823228,0.2034560130526337,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,overtaking,collision with motor vehicle,none,dutchess,fishkill,2.25,3.356024771,2.3520987,3.9283626
1.0,41.2963978888889,0,0,-73.947644486983,41.5297513310597,0,0,0,0,0,0,0,2,0,0,2022,-0.2993631229733582,-0.9541392564000488,0.4999999999999999,0.8660254037844387,0.1361666490962471,-0.9906859460363306,0.6783118362696161,0.7347741508630673,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,overtaking,collision with motor vehicle,other,dutchess,fishkill,3.6166666666666663,6.538065662,2.032879,3.7165554
3.0,16.58442461111111,4,0,-73.8319673123051,42.7051831118957,0,0,0,0,0,0,0,2,0,0,2022,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,0.4610925014493257,-0.8873520750565717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,overtaking,collision with motor vehicle,none,albany,colonie,1.5,0.585331482,3.6088815,2.88624
1.0,37.829140888888894,5,1,-76.1791185561177,42.6107725285715,0,0,0,0,0,0,0,1,0,1,2022,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,-0.1361666490962464,-0.9906859460363308,-0.63824418364482,-0.7698339834299063,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,cortland,cortland,1.05,1.592573873,2.0308633,3.4503176
1.0,39.941806444444445,4,0,-73.7150084981891,42.68919083233,1,0,0,0,1,1,0,2,0,1,2022,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,-0.6310879443260528,-0.7757112907044198,0.2113826236296243,0.9774033898178668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,overtaking,collision with motor vehicle,none,albany,menands,1.0,1.903259373,1.1649976,1.8589622
2.0,31.478716777777784,0,0,-76.1036280538339,43.1406093228431,0,0,0,0,0,0,0,1,1,1,2022,-0.2993631229733582,-0.9541392564000488,0.4999999999999999,0.8660254037844387,-0.1361666490962464,-0.9906859460363308,0.8993121301712192,-0.4373073204588553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with snow embankment,none,onondaga,cicero,2.833333333333333,2.811082404,2.3184214,3.5213344
